"type","country","total_amount","year"
"第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料","波兰",17228739,"2015"
"第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料","墨西哥",11728982,"2015"
"第13章  虫胶;树胶、树脂及其他植物液、汁","伊拉克",40300,"2015"
"第13章  虫胶;树胶、树脂及其他植物液、汁","阿联酋",786847,"2015"
"第13章  虫胶;树胶、树脂及其他植物液、汁","波兰",8931340,"2015"
"第13章  虫胶;树胶、树脂及其他植物液、汁","墨西哥",72862256,"2015"
"第14章  编结用植物材料;其他植物产品","阿联酋",349524,"2015"
"第14章  编结用植物材料;其他植物产品","波兰",3025126,"2015"
"第14章  编结用植物材料;其他植物产品","墨西哥",314808,"2015"
"第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡","伊拉克",130085,"2015"
"第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡","阿联酋",754087,"2015"
"第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡","波兰",2226482,"2015"
"第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡","墨西哥",1961742,"2015"
"第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品","伊拉克",88767,"2015"
"第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品","阿联酋",6165378,"2015"
"第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品","波兰",2481792,"2015"
"第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品","墨西哥",225678685,"2015"
"第17章  糖及糖食","伊拉克",882546,"2015"
"第17章  糖及糖食","阿联酋",23940117,"2015"
"第17章  糖及糖食","波兰",2125144,"2015"
"第17章  糖及糖食","墨西哥",15848945,"2015"
"第18章  可可及可可制品","伊拉克",122146,"2015"
"第18章  可可及可可制品","阿联酋",3827941,"2015"
"第18章  可可及可可制品","波兰",331,"2015"
"第18章  可可及可可制品","墨西哥",2743839,"2015"
"第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心","伊拉克",442610,"2015"
"第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心","阿联酋",8035309,"2015"
"第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心","波兰",2367369,"2015"
"第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心","墨西哥",2028959,"2015"
"第20章  蔬菜、水果、坚果或植物其他部分的制品","伊拉克",29824364,"2015"
"第20章  蔬菜、水果、坚果或植物其他部分的制品","阿联酋",64686799,"2015"
"第20章  蔬菜、水果、坚果或植物其他部分的制品","波兰",26149129,"2015"
"第20章  蔬菜、水果、坚果或植物其他部分的制品","墨西哥",59985668,"2015"
"第21章  杂项食品","伊拉克",16653002,"2015"
"第21章  杂项食品","阿联酋",20469860,"2015"
"第21章  杂项食品","波兰",9567357,"2015"
"第21章  杂项食品","墨西哥",11743623,"2015"
"第22章  饮料、酒及醋","伊拉克",24095,"2015"
"第22章  饮料、酒及醋","阿联酋",18096739,"2015"
"第22章  饮料、酒及醋","波兰",7255948,"2015"
"第22章  饮料、酒及醋","墨西哥",457343,"2015"
"第23章  食品工业的残渣及废料;配制的动物饲料","伊拉克",199675,"2015"
"第23章  食品工业的残渣及废料;配制的动物饲料","阿联酋",1928289,"2015"
"第23章  食品工业的残渣及废料;配制的动物饲料","波兰",4180321,"2015"
"第23章  食品工业的残渣及废料;配制的动物饲料","墨西哥",18513143,"2015"
"第24章  烟草、烟草及烟草代用品的制品","阿联酋",55396430,"2015"
"第24章  烟草、烟草及烟草代用品的制品","波兰",22245122,"2015"
"第24章  烟草、烟草及烟草代用品的制品","墨西哥",69888,"2015"
"第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥","伊拉克",4001118,"2015"
"第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥","阿联酋",11840150,"2015"
"第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥","波兰",11865513,"2015"
"第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥","墨西哥",14926031,"2015"
"第26章  矿砂、矿渣及矿灰","伊拉克",19280,"2015"
"第26章  矿砂、矿渣及矿灰","阿联酋",17592598,"2015"
"第26章  矿砂、矿渣及矿灰","波兰",300771,"2015"
"第26章  矿砂、矿渣及矿灰","墨西哥",34238,"2015"
"第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡","伊拉克",814788,"2015"
"第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡","阿联酋",606322801,"2015"
"第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡","波兰",22812636,"2015"
"第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡","墨西哥",153183039,"2015"
"第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物","伊拉克",6466348,"2015"
"第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物","阿联酋",171483950,"2015"
"第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物","波兰",62789765,"2015"
"第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物","墨西哥",163844873,"2015"
"第29章  有机化学品","伊拉克",15545696,"2015"
"第29章  有机化学品","阿联酋",222603444,"2015"
"第29章  有机化学品","波兰",197177197,"2015"
"第29章  有机化学品","墨西哥",746897597,"2015"
"第30章  药品","伊拉克",12243253,"2015"
"第30章  药品","阿联酋",19355724,"2015"
"第30章  药品","波兰",30969741,"2015"
"第30章  药品","墨西哥",32991833,"2015"
"第31章  肥料","伊拉克",202041,"2015"
"第31章  肥料","阿联酋",9057601,"2015"
"第31章  肥料","波兰",1468455,"2015"
"第31章  肥料","墨西哥",332045618,"2015"
"第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨","伊拉克",6644718,"2015"
"第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨","阿联酋",47985731,"2015"
"第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨","波兰",12623681,"2015"
"第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨","墨西哥",120982769,"2015"
"第33章  精油及香膏;芳香料制品及化妆盥洗品","伊拉克",7153541,"2015"
"第33章  精油及香膏;芳香料制品及化妆盥洗品","阿联酋",105628862,"2015"
"第33章  精油及香膏;芳香料制品及化妆盥洗品","波兰",48542949,"2015"
"第33章  精油及香膏;芳香料制品及化妆盥洗品","墨西哥",42018371,"2015"
"第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂","伊拉克",58985856,"2015"
"第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂","阿联酋",61553432,"2015"
"第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂","波兰",10141797,"2015"
"第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂","墨西哥",21635911,"2015"
"第35章  蛋白类物质;改性淀粉;胶;酶","伊拉克",8161571,"2015"
"第35章  蛋白类物质;改性淀粉;胶;酶","阿联酋",33279047,"2015"
"第35章  蛋白类物质;改性淀粉;胶;酶","波兰",14249337,"2015"
"第35章  蛋白类物质;改性淀粉;胶;酶","墨西哥",44287941,"2015"
"第36章  炸药;烟火制品;引火合金;易燃材料制品","伊拉克",292338,"2015"
"第36章  炸药;烟火制品;引火合金;易燃材料制品","阿联酋",988316,"2015"
"第36章  炸药;烟火制品;引火合金;易燃材料制品","波兰",21073895,"2015"
"第36章  炸药;烟火制品;引火合金;易燃材料制品","墨西哥",1441820,"2015"
"第37章  照相及电影用品","伊拉克",1300676,"2015"
"第37章  照相及电影用品","阿联酋",11590878,"2015"
"第37章  照相及电影用品","波兰",5546587,"2015"
"第37章  照相及电影用品","墨西哥",9928010,"2015"
"第38章  杂项化学产品","伊拉克",35787158,"2015"
"第38章  杂项化学产品","阿联酋",74131486,"2015"
"第38章  杂项化学产品","波兰",56993380,"2015"
"第38章  杂项化学产品","墨西哥",130254730,"2015"
"第39章  塑料及其制品","伊拉克",394062501,"2015"
"第39章  塑料及其制品","阿联酋",925898342,"2015"
"第39章  塑料及其制品","波兰",315046498,"2015"
"第39章  塑料及其制品","墨西哥",880331504,"2015"
"第40章  橡胶及其制品","伊拉克",151040535,"2015"
"第40章  橡胶及其制品","阿联酋",543001530,"2015"
"第40章  橡胶及其制品","波兰",130075606,"2015"
"第40章  橡胶及其制品","墨西哥",745819935,"2015"
"第41章  生皮（毛皮除外）及皮革","伊拉克",76783,"2015"
"第41章  生皮（毛皮除外）及皮革","阿联酋",1572783,"2015"
"第41章  生皮（毛皮除外）及皮革","波兰",232553,"2015"
"第41章  生皮（毛皮除外）及皮革","墨西哥",1673219,"2015"
"第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品","伊拉克",110275331,"2015"
"第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品","阿联酋",627910334,"2015"
"第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品","波兰",192569356,"2015"
"第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品","墨西哥",461960870,"2015"
"第43章  毛皮、人造毛皮及其制品","伊拉克",2412,"2015"
"第43章  毛皮、人造毛皮及其制品","阿联酋",2845740,"2015"
"第43章  毛皮、人造毛皮及其制品","波兰",3591759,"2015"
"第43章  毛皮、人造毛皮及其制品","墨西哥",1024165,"2015"
"第44章  木及木制品;木炭","伊拉克",89507545,"2015"
"第44章  木及木制品;木炭","阿联酋",447417077,"2015"
"第44章  木及木制品;木炭","波兰",56337305,"2015"
"第44章  木及木制品;木炭","墨西哥",156576889,"2015"
"第45章  软木及软木制品","伊拉克",7806,"2015"
"第45章  软木及软木制品","阿联酋",94150,"2015"
"第45章  软木及软木制品","波兰",152052,"2015"
"第45章  软木及软木制品","墨西哥",129213,"2015"
"第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品","伊拉克",206512,"2015"
"第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品","阿联酋",27725867,"2015"
"第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品","波兰",29132985,"2015"
"第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品","墨西哥",34764611,"2015"
"第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板","阿联酋",3063,"2015"
"第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板","波兰",171850,"2015"
"第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板","墨西哥",999441,"2015"
"第48章  纸及纸板;纸浆、纸或纸板制品","伊拉克",100483765,"2015"
"第48章  纸及纸板;纸浆、纸或纸板制品","阿联酋",351589364,"2015"
"第48章  纸及纸板;纸浆、纸或纸板制品","波兰",65031671,"2015"
"第48章  纸及纸板;纸浆、纸或纸板制品","墨西哥",183841326,"2015"
"第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸","伊拉克",5016550,"2015"
"第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸","阿联酋",22754971,"2015"
"第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸","波兰",7048488,"2015"
"第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸","墨西哥",25385255,"2015"
"第50章  蚕丝","伊拉克",3743464,"2015"
"第50章  蚕丝","阿联酋",45204178,"2015"
"第50章  蚕丝","波兰",594570,"2015"
"第50章  蚕丝","墨西哥",908989,"2015"
"第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物","伊拉克",479042,"2015"
"第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物","阿联酋",4000344,"2015"
"第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物","波兰",5941875,"2015"
"第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物","墨西哥",16057231,"2015"
"第52章  棉花","伊拉克",5209724,"2015"
"第52章  棉花","阿联酋",188069229,"2015"
"第52章  棉花","波兰",19847490,"2015"
"第52章  棉花","墨西哥",261152512,"2015"
"第53章  其他植物纺织纤维;纸纱线及其机织物","伊拉克",345629,"2015"
